FilePath,SegmentPath,Class,Duration,Origin,Subset
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry26.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry26_18.0_21.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry26.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry26_21.0_24.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry3.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry3_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry3.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry3_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry3.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry3_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry3.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry3_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry38.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry38_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry38.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry38_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry38.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry38_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry38.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry38_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry38.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry38_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry38.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry38_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry9.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry9_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry9.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry9_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry9.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry9_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry9.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry9_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry9.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry9_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry9.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry9_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry1.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry1_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry1.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry1_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry1.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry1_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry1.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry1_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry1.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry1_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry1.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry1_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry25.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry25_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry25.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry25_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry25.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry25_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry25.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry25_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry25.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry25_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry25.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry25_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry31.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry31_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry31.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry31_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry31.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry31_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry31.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry31_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry31.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry31_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry31.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry31_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry21.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry21_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry21.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry21_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry21.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry21_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry21.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry21_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry21.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry21_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry21.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry21_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry35.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry35_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry35.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry35_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry35.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry35_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry35.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry35_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry35.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry35_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry35.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry35_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry23.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry23_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry23.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry23_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry23.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry23_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry23.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry23_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry23.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry23_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry23.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry23_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry23.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry23_18.0_21.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry10.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry10_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry10.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry10_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry10.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry10_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry10.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry10_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry10.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry10_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Ferries y Fast ferries 2000/ferry10.wav,../../Dataset/Audios/Neus/Segmented/Background/ferry10_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_0.0_3.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_3.0_6.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_6.0_9.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_9.0_12.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_12.0_15.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_15.0_18.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_18.0_21.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_21.0_24.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_24.0_27.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_27.0_30.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_30.0_33.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_33.0_36.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_36.0_39.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_39.0_42.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_42.0_45.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_45.0_48.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_48.0_51.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_51.0_54.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_54.0_57.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_57.0_60.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_60.0_63.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_63.0_66.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_66.0_69.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_69.0_72.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_72.0_75.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_75.0_78.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_78.0_81.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_81.0_84.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_84.0_87.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_87.0_90.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_90.0_93.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_93.0_96.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_96.0_99.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_99.0_102.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_102.0_105.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_105.0_108.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_108.0_111.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_111.0_114.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_114.0_117.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_117.0_120.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_120.0_123.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_123.0_126.0.wav,Background,3.0,Neus Background Fast Ferries,train
../../Dataset/Audios/Neus/Anthropogenic/Registros_Tráfico marítimo/Comarit100m20nudos.wav,../../Dataset/Audios/Neus/Segmented/Background/Comarit100m20nudos_126.0_129.0.wav,Background,3.0,Neus Background Fast Ferries,train
