File,Class,Duration
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500N.wav,White_sidedDolphin,0.7604081632653061
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800702G.wav,White_sidedDolphin,1.4785487528344672
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004010.wav,White_sidedDolphin,4.18938775510204
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004036.wav,White_sidedDolphin,3.8770521541950114
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800703W.wav,White_sidedDolphin,1.3045351473922902
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201E.wav,White_sidedDolphin,2.2057142857142855
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001015.wav,White_sidedDolphin,2.4489795918367347
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900600Z.wav,White_sidedDolphin,1.9453514739229025
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900600V.wav,White_sidedDolphin,2.456281179138322
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072023.wav,White_sidedDolphin,2.320544217687075
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101O.wav,White_sidedDolphin,1.8710204081632653
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007015.wav,White_sidedDolphin,1.8835374149659865
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401C.wav,White_sidedDolphin,11.39501133786848
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107202J.wav,White_sidedDolphin,2.893922902494331
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007022.wav,White_sidedDolphin,0.5489795918367347
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001036.wav,White_sidedDolphin,2.181768707482993
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500M.wav,White_sidedDolphin,1.2471201814058956
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004015.wav,White_sidedDolphin,3.5090249433106577
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900501E.wav,White_sidedDolphin,1.1812698412698412
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800703V.wav,White_sidedDolphin,2.055419501133787
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072025.wav,White_sidedDolphin,2.4862585034013605
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900402Q.wav,White_sidedDolphin,0.9887528344671201
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102Q.wav,White_sidedDolphin,1.9692063492063492
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201N.wav,White_sidedDolphin,1.6166439909297052
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61075005.wav,White_sidedDolphin,0.2437641723356009
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900403C.wav,White_sidedDolphin,8.71750566893424
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004013.wav,White_sidedDolphin,2.2947845804988662
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401A.wav,White_sidedDolphin,5.905759637188209
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401Z.wav,White_sidedDolphin,9.437460317460317
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072027.wav,White_sidedDolphin,2.9443990929705217
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401W.wav,White_sidedDolphin,1.9579138321995464
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401V.wav,White_sidedDolphin,9.07297052154195
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900403L.wav,White_sidedDolphin,7.005442176870749
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004016.wav,White_sidedDolphin,1.3336961451247165
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001034.wav,White_sidedDolphin,2.439092970521542
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001043.wav,White_sidedDolphin,2.181768707482993
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004021.wav,White_sidedDolphin,2.4972335600907027
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500Y.wav,White_sidedDolphin,0.5251700680272109
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004008.wav,White_sidedDolphin,4.004353741496598
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900600P.wav,White_sidedDolphin,2.8312925170068026
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900501B.wav,White_sidedDolphin,2.03437641723356
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500103D.wav,White_sidedDolphin,2.9649886621315193
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102F.wav,White_sidedDolphin,1.8024489795918368
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500100X.wav,White_sidedDolphin,2.0329251700680273
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900400E.wav,White_sidedDolphin,1.1580045351473922
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101Q.wav,White_sidedDolphin,3.3012244897959184
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79005018.wav,White_sidedDolphin,2.465668934240363
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900600W.wav,White_sidedDolphin,2.343764172335601
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102V.wav,White_sidedDolphin,1.7342403628117913
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004034.wav,White_sidedDolphin,1.152018140589569
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500100V.wav,White_sidedDolphin,2.125714285714286
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800702A.wav,White_sidedDolphin,1.3769160997732426
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900402K.wav,White_sidedDolphin,3.488707482993197
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401T.wav,White_sidedDolphin,10.59015873015873
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500103Q.wav,White_sidedDolphin,2.349614512471655
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79006011.wav,White_sidedDolphin,2.212517006802721
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900400N.wav,White_sidedDolphin,7.533197278911564
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201A.wav,White_sidedDolphin,2.534512471655329
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900403N.wav,White_sidedDolphin,4.403537414965986
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500W.wav,White_sidedDolphin,1.4221315192743764
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800703Z.wav,White_sidedDolphin,1.0760544217687076
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79006017.wav,White_sidedDolphin,0.8897052154195011
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500100Q.wav,White_sidedDolphin,2.066938775510204
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900403J.wav,White_sidedDolphin,3.1518367346938776
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072024.wav,White_sidedDolphin,2.6188662131519274
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500103S.wav,White_sidedDolphin,3.222312925170068
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072005.wav,White_sidedDolphin,1.9360090702947845
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900402U.wav,White_sidedDolphin,0.7927891156462585
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500L.wav,White_sidedDolphin,0.535827664399093
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102E.wav,White_sidedDolphin,2.8702040816326533
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500S.wav,White_sidedDolphin,1.076734693877551
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007005.wav,White_sidedDolphin,1.9502947845804988
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401Q.wav,White_sidedDolphin,7.93750566893424
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201F.wav,White_sidedDolphin,2.1098412698412696
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004026.wav,White_sidedDolphin,3.679138321995465
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79006014.wav,White_sidedDolphin,1.1983219954648525
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900400J.wav,White_sidedDolphin,4.290884353741497
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107200U.wav,White_sidedDolphin,2.199229024943311
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072020.wav,White_sidedDolphin,1.3700226757369613
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79006018.wav,White_sidedDolphin,0.7308843537414966
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102M.wav,White_sidedDolphin,2.058684807256236
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800700P.wav,White_sidedDolphin,1.5082086167800453
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001042.wav,White_sidedDolphin,2.864263038548753
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102W.wav,White_sidedDolphin,2.013968253968254
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001011.wav,White_sidedDolphin,2.6351020408163266
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107202H.wav,White_sidedDolphin,2.986439909297052
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001022.wav,White_sidedDolphin,1.7240816326530612
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900402X.wav,White_sidedDolphin,1.0582766439909297
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101P.wav,White_sidedDolphin,3.9281632653061225
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001037.wav,White_sidedDolphin,2.0475283446712016
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101M.wav,White_sidedDolphin,1.900408163265306
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107200B.wav,White_sidedDolphin,3.229659863945578
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800703H.wav,White_sidedDolphin,2.2740589569161
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102A.wav,White_sidedDolphin,2.0081632653061225
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900501A.wav,White_sidedDolphin,2.7141043083900227
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500F.wav,White_sidedDolphin,1.181451247165533
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102I.wav,White_sidedDolphin,1.7342403628117913
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61075007.wav,White_sidedDolphin,0.3547845804988662
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79005012.wav,White_sidedDolphin,1.0594104308390022
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900600O.wav,White_sidedDolphin,2.039092970521542
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500V.wav,White_sidedDolphin,1.682721088435374
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001017.wav,White_sidedDolphin,2.086530612244898
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61075014.wav,White_sidedDolphin,0.6394557823129252
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107202A.wav,White_sidedDolphin,2.978049886621315
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101T.wav,White_sidedDolphin,2.7232653061224488
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500C.wav,White_sidedDolphin,0.3389115646258503
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007027.wav,White_sidedDolphin,1.3951020408163266
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900400D.wav,White_sidedDolphin,3.720453514739229
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79006015.wav,White_sidedDolphin,1.011111111111111
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900402N.wav,White_sidedDolphin,1.0787301587301588
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800703Y.wav,White_sidedDolphin,1.7545124716553289
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500100Z.wav,White_sidedDolphin,3.026938775510204
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61075003.wav,White_sidedDolphin,0.9554648526077097
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500B.wav,White_sidedDolphin,0.9427664399092971
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401X.wav,White_sidedDolphin,10.031428571428572
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102S.wav,White_sidedDolphin,3.98312925170068
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072021.wav,White_sidedDolphin,1.3508843537414965
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201X.wav,White_sidedDolphin,1.5070294784580498
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800700U.wav,White_sidedDolphin,1.229342403628118
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102D.wav,White_sidedDolphin,3.193469387755102
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101R.wav,White_sidedDolphin,3.23265306122449
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800701K.wav,White_sidedDolphin,1.3828571428571428
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79005019.wav,White_sidedDolphin,2.826575963718821
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107202O.wav,White_sidedDolphin,2.3302947845804987
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900400F.wav,White_sidedDolphin,6.340362811791383
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/75001033.wav,White_sidedDolphin,1.7678004535147391
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401G.wav,White_sidedDolphin,5.541224489795918
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201O.wav,White_sidedDolphin,2.4249433106575964
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072001.wav,White_sidedDolphin,1.8404081632653062
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900403W.wav,White_sidedDolphin,9.1740589569161
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101L.wav,White_sidedDolphin,2.3314285714285714
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072010.wav,White_sidedDolphin,2.8956009070294786
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007014.wav,White_sidedDolphin,1.7965079365079366
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500100O.wav,White_sidedDolphin,2.066938775510204
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401Y.wav,White_sidedDolphin,8.055102040816326
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900402J.wav,White_sidedDolphin,5.124126984126984
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201M.wav,White_sidedDolphin,1.7673015873015874
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101Y.wav,White_sidedDolphin,2.1061224489795918
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500103X.wav,White_sidedDolphin,2.19297052154195
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201Z.wav,White_sidedDolphin,1.4179591836734693
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900600Q.wav,White_sidedDolphin,2.4515646258503403
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007035.wav,White_sidedDolphin,1.997278911564626
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79004022.wav,White_sidedDolphin,4.678049886621316
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007019.wav,White_sidedDolphin,0.43569160997732426
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800702Q.wav,White_sidedDolphin,1.335328798185941
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107202X.wav,White_sidedDolphin,1.8844444444444444
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800703R.wav,White_sidedDolphin,4.764625850340136
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107200D.wav,White_sidedDolphin,1.8745124716553287
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500103C.wav,White_sidedDolphin,3.043265306122449
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500U.wav,White_sidedDolphin,1.1592743764172335
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102O.wav,White_sidedDolphin,1.9803628117913832
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007040.wav,White_sidedDolphin,3.429886621315193
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800702V.wav,White_sidedDolphin,1.0803628117913833
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500K.wav,White_sidedDolphin,0.6183673469387755
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500103M.wav,White_sidedDolphin,2.1370068027210882
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79006016.wav,White_sidedDolphin,1.490657596371882
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/79005014.wav,White_sidedDolphin,1.4180045351473922
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900400P.wav,White_sidedDolphin,4.977052154195011
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900402E.wav,White_sidedDolphin,7.242947845804989
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500100R.wav,White_sidedDolphin,2.1061224489795918
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900400M.wav,White_sidedDolphin,2.056689342403628
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900400C.wav,White_sidedDolphin,4.93609977324263
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107201D.wav,White_sidedDolphin,2.0961451247165535
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900403Z.wav,White_sidedDolphin,3.1945578231292515
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500102G.wav,White_sidedDolphin,2.841904761904762
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800703E.wav,White_sidedDolphin,0.9723356009070295
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107500G.wav,White_sidedDolphin,0.9164625850340136
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072002.wav,White_sidedDolphin,1.4100226757369614
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900402L.wav,White_sidedDolphin,1.7049886621315193
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7500101J.wav,White_sidedDolphin,3.0563265306122447
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7800701X.wav,White_sidedDolphin,2.6819501133786847
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072029.wav,White_sidedDolphin,1.9517006802721089
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107200I.wav,White_sidedDolphin,1.8523356009070295
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/78007004.wav,White_sidedDolphin,0.9201814058956916
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/61072008.wav,White_sidedDolphin,2.5083446712018143
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/6107202Q.wav,White_sidedDolphin,2.305034013605442
../../Dataset/Audios/Watkins Marine Mammals/White_sidedDolphin/7900401M.wav,White_sidedDolphin,11.511065759637189
